id,manuscript_id,work_id,chapter,section,subsection,extract,page,settlement,repository,shelfmark,locus,provenance,dating,refs,rawtext,notes
1220,1220,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Harley 4124,,Worksop,s. xii,"Plummer I, cvi (H 2); Ker, 118.","p. 98 [=HE]: LONDON, British Library, Harley 4124. s. xii, Worksop. Plummer I, cvi (H 2); Ker, 118.",
1221,1221,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Harley 4978,,French,s. x,"Plummer I, xcviii (H I).","p. 98 [=HE]: LONDON, British Library, Harley 4978. s. x, French. Plummer I, xcviii (H I).",
1222,1222,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Royal 13 B XVIII,fols. 4v-101,,s. xiv,"Plummer I, ci (R 2); Warner-Gilson II, 100.","p. 98 [=HE]: LONDON, British Library, Royal 13 B XVIII, fols. 4v-101. s. xiv. Plummer I, ci (R 2); Warner-Gilson II, 100.",
1223,1223,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Royal 13 C V,,Gloucester,s. xi ex.,"Plummer I, cxiv (R 1), who dates the MS a century too early; Ker, 50; Warner-Gilson II, 103.","p. 98 [=HE]: LONDON, British Library, Royal 13 C V. s. xi ex., Gloucester. Plummer I, cxiv (R 1), who dates the MS a century too early; Ker, 50; Warner-Gilson II, 103.",
1224,1224,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Royal 13 C VII,fols. 19-67,"Carmelites, London",s. xiv ex.,"Plummer I, cxliv (R 3); Warner-Gilson II, 105; Ker, 69.","p. 98 [=HE]: LONDON, British Library, Royal 13 C VII, fols. 19-67. s. xiv ex., Carmelites, London. Plummer I, cxliv (R 3); Warner-Gilson II, 105; Ker, 69.",
1225,1225,41,History,Ecclesiastical History of the English People,,,98,LONDON,British Library,Stowe 104,,,s. xii2,"Plummer I, cxx (S); Cat. of the Stowe MSS in the B.M. I, 59.","p. 98 [=HE]: LONDON, British Library, Stowe 104. s. xii2. Plummer I, cxx (S); Cat. of the Stowe MSS in the B.M. I, 59.",
1226,1226,41,History,Ecclesiastical History of the English People,,,98,LONDON,College of Arms,Arundel 16,fols. 1-45v,,s. xiii2,"Cat. of the Arundel MSS in the library of the College of Arms, 24.","p. 98 [=HE]: LONDON, College of Arms, Arundel 16, fols. 1-45v. s. xiii2. Cat. of the Arundel MSS in the library of the College of Arms, 24.",
1227,1227,41,History,Ecclesiastical History of the English People,,,98,NEW YORK,Pierpont Morgan Library,M 826,,English,s. viii,"The library of A. Chester Beatty I, 1; E. A. Lowe in Engl. Hist. Rev. XLI (1926), 244. Contains only chapter 29 and the last chapter of the third Book.","p. 98 [=HE]: NEW YORK, Pierpont Morgan Library, M 826. s. viii, English. The library of A. Chester Beatty I, 1; E. A. Lowe in Engl. Hist. Rev. XLI (1926), 244. Contains only chapter 29 and the last chapter of the third Book.",
1228,1228,41,History,Ecclesiastical History of the English People,,,98,MADRID,Biblioteca del Rey,2 C 2,,,s. xiv,"Neues Archiv VI (1881), 344; Vienna, SB CXIII (1886), 502.","p. 98 [=HE]: MADRID, Biblioteca del Rey, 2 C 2. s. xiv. Neues Archiv VI (1881), 344; Vienna, SB CXIII (1886), 502.",
1229,1229,41,History,Ecclesiastical History of the English People,,,98,MANCHESTER,John Rylands University Library,182 (Phillipps 1089),,Gladbach,s. xii,"M. R. James, Descr. Cat. of the MSS in the J. Rylands library I, 308. Presumably this is the codex recorded as being in the library of St Vitus, Gladbach, by M. Ziegelbauer, Historia rei literariae ordinis S. Benedicti (Augsburg and Würzburg, 1754) I, 511.","p. 98 [=HE]: MANCHESTER, John Rylands University Library, 182 (Phillipps 1089). s. xii, Gladbach. M. R. James, Descr. Cat. of the MSS in the J. Rylands library I, 308. Presumably this is the codex recorded as being in the library of St Vitus, Gladbach, by M. Ziegelbauer, Historia rei literariae ordinis S. Benedicti (Augsburg and Würzburg, 1754) I, 511.",
1230,1230,41,History,Ecclesiastical History of the English People,,,98,MILAN,Biblioteca Ambrosiana,C. 72 inf.,,St. Martin’s Massay (dioc. Bourges),s. xi ex.,"Archiv V (1824), 471.","p. 98 [=HE]: MILAN, Biblioteca Ambrosiana, C. 72 inf.. s. xi ex., St. Martin’s Massay (dioc. Bourges). Archiv V (1824), 471.",
1231,1231,41,History,Ecclesiastical History of the English People,,,98,MONTE CASSINO,Archivio della Badia,177,,,s. xii1,"Bibliotheca casinensis IV, 36; E. A. Loew, Beneventan Script, 345. This MS, called by Plummer Cas 2, is probably a copy of No. 181.","p. 98 [=HE]: MONTE CASSINO, Archivio della Badia, 177. s. xii1. Bibliotheca casinensis IV, 36; E. A. Loew, Beneventan Script, 345. This MS, called by Plummer Cas 2, is probably a copy of No. 181.",
1232,1232,41,History,Ecclesiastical History of the English People,,,98,MONTE CASSINO,Archivio della Badia,181,,,s. xi1,"Bibliotheca casinensis IV, 43; Loew, op. cit., 346; Plummer Cas I. MS, No. 297, listed by Hardy (I, i, 441), is the Chronicle, not HE.","p. 98 [=HE]: MONTE CASSINO, Archivio della Badia, 181. s. xi1. Bibliotheca casinensis IV, 43; Loew, op. cit., 346; Plummer Cas I. MS, No. 297, listed by Hardy (I, i, 441), is the Chronicle, not HE.",
1233,1233,41,History,Ecclesiastical History of the English People,,,98,MONTPELLIER,École de Médecine,92,,,s. xii,"CG I (1849), 320.","p. 98 [=HE]: MONTPELLIER, École de Médecine, 92. s. xii. CG I (1849), 320.",
1234,1234,41,History,Ecclesiastical History of the English People,,,98,MOSTYN HALL,Library of Lord Mostyn,,,,s. xiii,"Vienna, SB CL (1905), Abhandlung 5, 48; Hardy I, i, 438.","p. 98 [=HE]: MOSTYN HALL, Library of Lord Mostyn, . s. xiii. Vienna, SB CL (1905), Abhandlung 5, 48; Hardy I, i, 438.",
1235,1235,41,History,Ecclesiastical History of the English People,,,98,MUNICH,Bayerische Staatsbibliothek,118,,Florence,A.D. 1549,"Cat. Clm I, 1, 30.","p. 98 [=HE]: MUNICH, Bayerische Staatsbibliothek, 118. A.D. 1549, Florence. Cat. Clm I, 1, 30.",
1236,1236,41,History,Ecclesiastical History of the English People,,,99,MUNICH,Bayerische Staatsbibliothek,18198,,Tegernsee,A.D. 1479,"Ibid., I, i, 239 (No. 1207).","p. 99 [=HE]: MUNICH, Bayerische Staatsbibliothek, 18198. A.D. 1479, Tegernsee. Ibid., I, i, 239 (No. 1207).",
1237,1237,41,History,Ecclesiastical History of the English People,,,99,NAMUR,Musée archéologique,Fonds de la ville 11,fols. 1-60v,St Hubert in the Ardennes,s. viii-ix,"Plummer I, Ixxxvi (N); W. M. Lindsay, Notae latinae, 469, and Palaeographia latina II, 43; Paul Faider, Cat. des MSS conservés à Namur, 54.","p. 99 [=HE]: NAMUR, Musée archéologique, Fonds de la ville 11, fols. 1-60v. s. viii-ix, St Hubert in the Ardennes. Plummer I, Ixxxvi (N); W. M. Lindsay, Notae latinae, 469, and Palaeographia latina II, 43; Paul Faider, Cat. des MSS conservés à Namur, 54.",
1238,1238,41,History,Ecclesiastical History of the English People,,,99,NAPLES,Biblioteca nazionale,VIII C 10,,,,"Archiv XII (1874), 519.","p. 99 [=HE]: NAPLES, Biblioteca nazionale, VIII C 10.., . Archiv XII (1874), 519.",
1239,1239,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Barlow 39,,,s. xiii,"Plummer I, cxvi (O 10).","p. 99 [=HE]: OXFORD, Bodleian Library, Barlow 39. s. xiii. Plummer I, cxvi (O 10).",
1240,1240,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Bodl. 163,fols. 1-209,Peterborough,s. xii1,"Ibid., cxviii (O 2); SC II, 1, 204; Ker, 84.","p. 99 [=HE]: OXFORD, Bodleian Library, Bodl. 163, fols. 1-209. s. xii1, Peterborough. Ibid., cxviii (O 2); SC II, 1, 204; Ker, 84.",
1241,1241,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Bodl. 302,fols. 72-137,English,s. xiv et xv,"Plummer I, cviii (O 9); SC II, 1, 204.","p. 99 [=HE]: OXFORD, Bodleian Library, Bodl. 302, fols. 72-137. s. xiv et xv, English. Plummer I, cviii (O 9); SC II, 1, 204.",
1242,1242,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Bodl. 712 (SC 2619),fols. 1-88v,English,s. xiv,"Plummer I, cxiii (O 8); SC II, i, 453.","p. 99 [=HE]: OXFORD, Bodleian Library, Bodl. 712 (SC 2619), fols. 1-88v. s. xiv, English. Plummer I, cxiii (O 8); SC II, i, 453.",
1243,1243,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Digby 101 (SC 1702),fols. 1-105,,s. xiv,"Plummer I, cxxiv (O 11).","p. 99 [=HE]: OXFORD, Bodleian Library, Digby 101 (SC 1702), fols. 1-105. s. xiv. Plummer I, cxxiv (O 11).",
1244,1244,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Digby 211,fols. 1-108,Waltham,s. xii2,"Ibid. (O 6); Ker, 108.","p. 99 [=HE]: OXFORD, Bodleian Library, Digby 211, fols. 1-108. s. xii2, Waltham. Ibid. (O 6); Ker, 108.",
1245,1245,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Douce 368,fols. 1-78v,Winchcombe,s. xii2,"Plummer I, cxv (O 4); Ker, 111; SC IV, 609.","p. 99 [=HE]: OXFORD, Bodleian Library, Douce 368, fols. 1-78v. s. xii2, Winchcombe. Plummer I, cxv (O 4); Ker, 111; SC IV, 609.",
1246,1246,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,e Museo 115,,,s. xii aut xiii,"Plummer I, cxxvii (O 7).","p. 99 [=HE]: OXFORD, Bodleian Library, e Museo 115. s. xii aut xiii. Plummer I, cxxvii (O 7).",
1247,1247,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Fairfax 12 (SC 3892),,Selby,s. xii,"Ibid., cxxi (O 5); Ker, 97.","p. 99 [=HE]: OXFORD, Bodleian Library, Fairfax 12 (SC 3892). s. xii, Selby. Ibid., cxxi (O 5); Ker, 97.",
1248,1248,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Hatton 43,,,s. xi1,"Plummer I, cxiii (O 1).","p. 99 [=HE]: OXFORD, Bodleian Library, Hatton 43. s. xi1. Plummer I, cxiii (O 1).",
1249,1249,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Laud. Misc. 243,,,s. xii,"Ibid., cxvii (O 3).","p. 99 [=HE]: OXFORD, Bodleian Library, Laud. Misc. 243. s. xii. Ibid., cxvii (O 3).",
1250,1250,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Rawlinson B 189,,Hatfield,s. xv,"Ibid., cxliii, note (O 13); Ker, 53. An epitome only.","p. 99 [=HE]: OXFORD, Bodleian Library, Rawlinson B 189. s. xv, Hatfield. Ibid., cxliii, note (O 13); Ker, 53. An epitome only.",
1251,1251,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Rawlinson C 162,,"St Peter’s, York",s. xv,"G. D. Macray, Cat. codd. mss bibliothecae bodleianae V, 2, 72; Ker, 118.","p. 99 [=HE]: OXFORD, Bodleian Library, Rawlinson C 162. s. xv, St Peter’s, York. G. D. Macray, Cat. codd. mss bibliothecae bodleianae V, 2, 72; Ker, 118.",
1252,1252,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Bodleian Library,Tanner 348,,,s. xv,"Plummer I, cxxv (O 12). Shares versified list of archbishops of Canterbury with Stowe 104.","p. 99 [=HE]: OXFORD, Bodleian Library, Tanner 348. s. xv. Plummer I, cxxv (O 12). Shares versified list of archbishops of Canterbury with Stowe 104.",
1253,1253,41,History,Ecclesiastical History of the English People,,,99,OXFORD,All Souls College,31,,,s. xv-xvi,"Ibid., cxliv (O 21).","p. 99 [=HE]: OXFORD, All Souls College, 31. s. xv-xvi. Ibid., cxliv (O 21).",
1254,557,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Balliol College,176,fols. 1-93,,s. xii2,"Ibid., cxi (O 19).","p. 99 [=HE]: OXFORD, Balliol College, 176, fols. 1-93. s. xii2. Ibid., cxi (O 19).",
1255,1255,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Christ Church,99,,,s. xiv/xv,"G. W. Kitchin, Cat. codd. mss qui in bibl. Aedis Christi adservantur, 44.","p. 99 [=HE]: OXFORD, Christ Church, 99. s. xiv/xv. G. W. Kitchin, Cat. codd. mss qui in bibl. Aedis Christi adservantur, 44.",
1256,1256,41,History,Ecclesiastical History of the English People,,,99,OXFORD,Corpus Christi College,279,,,s. xiv,"Plummer I, cvii (O 16).","p. 99 [=HE]: OXFORD, Corpus Christi College, 279. s. xiv. Plummer I, cvii (O 16).",
1257,293,41,History,Ecclesiastical History of the English People,,,100,OXFORD,Lincoln College,31,"fols. 1-99, 100v",,s. xii et xiii,"Ibid., cxxii (O 14).","p. 100 [=HE]: OXFORD, Lincoln College, 31, fols. 1-99, 100v. s. xii et xiii. Ibid., cxxii (O 14).",
1258,1258,41,History,Ecclesiastical History of the English People,,,100,OXFORD,Magdalen College,105,,,s. xii,"Ibid., cxxiv (O 17).","p. 100 [=HE]: OXFORD, Magdalen College, 105. s. xii. Ibid., cxxiv (O 17).",
1259,1259,41,History,Ecclesiastical History of the English People,,,100,OXFORD,Merton College,95 (K. 3. 6),,,s. xiv,"Ibid., cxxv (O 15); F. M. Powicke, The medieval books of Merton College, No. 525.","p. 100 [=HE]: OXFORD, Merton College, 95 (K. 3. 6). s. xiv. Ibid., cxxv (O 15); F. M. Powicke, The medieval books of Merton College, No. 525.",
1260,1260,41,History,Ecclesiastical History of the English People,,,100,OXFORD,New College,308,,,s. xii,"Plummer I, cxiv (O 18).","p. 100 [=HE]: OXFORD, New College, 308. s. xii. Plummer I, cxiv (O 18).",
1261,1261,41,History,Ecclesiastical History of the English People,,,100,OXFORD,St John’s College,99,fols. 1-94v,Jervaulx,s. xii,"Ibid., cxxi (O 20); Ker, 57.","p. 100 [=HE]: OXFORD, St John’s College, 99, fols. 1-94v. s. xii, Jervaulx. Ibid., cxxi (O 20); Ker, 57.",
1262,1262,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque de l’Arsenal,982 (Hist. lat. 7),,,s. xiv,"A. Potthast, Bibliotheca historica medii aevi I (1896), 138.","p. 100 [=HE]: PARIS, Bibliothèque de l’Arsenal, 982 (Hist. lat. 7). s. xiv. A. Potthast, Bibliotheca historica medii aevi I (1896), 138.",
1263,1263,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque de l’Arsenal,989 (Hist. lat. 19),,,s. xii,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque de l’Arsenal, 989 (Hist. lat. 19). s. xii. Ibid.",
1264,1264,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque de l’Arsenal,1154 (Hist. lat. 20),,,s. xii,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque de l’Arsenal, 1154 (Hist. lat. 20). s. xii. Ibid.",
1265,1265,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5227A,,,s. x,"Hardy, op. cit., 436.","p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5227A. s. x. Hardy, op. cit., 436.",
1266,1266,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5226,,Bethune,s. ix,"Paris, Cat. III, 4, 56.","p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5226. s. ix, Bethune. Paris, Cat. III, 4, 56.",
1267,1267,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5227,,,s. x,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5227. s. x. Ibid.",
1268,1268,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5228,,,s. xi,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5228. s. xi. Ibid.",
1269,1269,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5229,,,s. xi,"Ibid., 57.","p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5229. s. xi. Ibid., 57.",
1270,1270,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5230,,,s. xi,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5230. s. xi. Ibid.",
1271,1271,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5230A,,,s. xiii,"Hardy, op. cit., 438.","p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5230A. s. xiii. Hardy, op. cit., 438.",
1272,1272,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5231,,,s. xii et xiii,"Paris, Cat. III, 4, 57.","p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5231. s. xii et xiii. Paris, Cat. III, 4, 57.",
1273,404,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5232,,,s. xiii,Ibid. The beginning is lost.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5232. s. xiii. Ibid. The beginning is lost.",
1274,1274,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5233,,,s. xiii,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5233. s. xiii. Ibid.",
1275,1275,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5234,,,s. xiii,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5234. s. xiii. Ibid.",
1276,1276,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5235,,,s. xiv,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5235. s. xiv. Ibid.",
1277,1277,41,History,Ecclesiastical History of the English People,,,100,PARIS,Bibliothèque nationale,lat. 5236,,,s. xiv,Ibid.,"p. 100 [=HE]: PARIS, Bibliothèque nationale, lat. 5236. s. xiv. Ibid.",
1278,1278,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 5237,fols. 2-100v,,s. xv,"Ibid.; E. van K. Dobbie, The MSS of Caedmon’s hymn and Bede’s death song, 19.","p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 5237, fols. 2-100v. s. xv. Ibid.; E. van K. Dobbie, The MSS of Caedmon’s hymn and Bede’s death song, 19.",
1279,1279,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 7418,,,s. xiv,"Hardy, op. cit., 440.","p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 7418. s. xiv. Hardy, op. cit., 440.",
1280,1280,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 10184,,,s. xii,"BECh XXIII (1862), 500.","p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 10184. s. xii. BECh XXIII (1862), 500.",
1281,1281,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 12942,,St Germain (Corbie?),s. xii,"BECh XXVIII (1867), 544.","p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 12942. s. xii, St Germain (Corbie?). BECh XXVIII (1867), 544.",
1282,1059,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 12943,,St Germain (Corbie?),s. xi et xii,Ibid.,"p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 12943. s. xi et xii, St Germain (Corbie?). Ibid.",
1283,1283,41,History,Ecclesiastical History of the English People,,,101,PARIS,Bibliothèque nationale,lat. 16078,,Sorbonne,s. xi,"BECh XXXI (1871), 35.","p. 101 [=HE]: PARIS, Bibliothèque nationale, lat. 16078. s. xi, Sorbonne. BECh XXXI (1871), 35.",
1284,1284,41,History,Ecclesiastical History of the English People,,,101,PENIARTH,Hengwrt,102,,,s. xii,"Plummer I, cxv (He).","p. 101 [=HE]: PENIARTH, Hengwrt, 102. s. xii. Plummer I, cxv (He).",
1285,1285,41,History,Ecclesiastical History of the English People,,,101,PRAGUE,,,,,,,,
1286,1286,41,History,Ecclesiastical History of the English People,,,101,REIMS,Bibliothèque publique,1429,,Chapter library,s. xi,"CG XXXIX (1904), 666. The old number was 873; presumably it is the same MS that Hardy (op. cit., 441) calls No. 870.","p. 101 [=HE]: REIMS, Bibliothèque publique, 1429. s. xi, Chapter library. CG XXXIX (1904), 666. The old number was 873; presumably it is the same MS that Hardy (op. cit., 441) calls No. 870.",
